"(1, 151019789)","(1, 151019787)","(1, 151019785)","(1, 151019784)","(2, 151019789)","(2, 151019787)","(2, 151019785)","(2, 151019784)","(3, 151019789)","(3, 151019787)","(3, 151019785)","(3, 151019784)","(4, 151019789)","(4, 151019787)","(4, 151019785)","(4, 151019784)","(5, 151019789)","(5, 151019787)","(5, 151019785)","(5, 151019784)","(6, 151019789)","(6, 151019787)","(6, 151019785)","(6, 151019784)","(7, 151019789)","(7, 151019787)","(7, 151019785)","(7, 151019784)","(8, 151019789)","(8, 151019787)","(8, 151019785)","(8, 151019784)","(9, 151019789)","(9, 151019787)","(9, 151019785)","(9, 151019784)","(10, 151019789)","(10, 151019787)","(10, 151019785)","(10, 151019784)","(11, 151019789)","(11, 151019787)","(11, 151019785)","(11, 151019784)","(12, 151019789)","(12, 151019787)","(12, 151019785)","(12, 151019784)","(13, 151019789)","(13, 151019787)","(13, 151019785)","(13, 151019784)","(14, 151019789)","(14, 151019787)","(14, 151019785)","(14, 151019784)","(15, 151019789)","(15, 151019787)","(15, 151019785)","(15, 151019784)","(16, 151019789)","(16, 151019787)","(16, 151019785)","(16, 151019784)","(17, 151019789)","(17, 151019787)","(17, 151019785)","(17, 151019784)","(18, 151019789)","(18, 151019787)","(18, 151019785)","(18, 151019784)","(19, 151019789)","(19, 151019787)","(19, 151019785)","(19, 151019784)","(20, 151019789)","(20, 151019787)","(20, 151019785)","(20, 151019784)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.71098203249483,0,0,0,2.64578410229230,0,0,0,2.78649839221437,0,0,0,2.71288576869924,0,0,0,2.71453389470380,0,0,0,2.73574035013619,0,0,0,2.61642599416665,0,0,0,2.80869472393716,0,0,0,2.78496275867415,0,0,0,2.78309290027703,0,0,0,2.66813820062366,0,0,0,2.68227255230660,0,0,0,2.65275587587079,0,0,0,2.71880367229463,0,0,0,2.79876656316874,0,0,0,2.71520324698324,0,0,0,2.82131650706456,0,0,0,2.64562611406205,0,0,0,2.72001828034318,0,0,0,2.77013135542383
0,0,0,3.05903060657296,0,0,0,2.93773046018389,0,0,0,2.92392196065676,0,0,0,2.81568015840884,0,0,0,2.90908705884791,0,0,0,3.14015665723557,0,0,0,2.83190637180857,0,0,0,2.71185495591104,0,0,0,2.83771188713350,0,0,0,2.91186710973740,0,0,0,2.93855047039660,0,0,0,2.85993237163108,0,0,0,2.90052943539376,0,0,0,2.95986088422011,0,0,0,2.88584468252818,0,0,0,2.82177533972499,0,0,0,3.15649081526556,0,0,0,3.13158901376325,0,0,0,3.04215207807302,0,0,0,2.91169787784331
0,3.33577306944517,3.72785889291748,3.33524302524221,0,3.25044430007939,3.91742371502186,3.18123503111213,0,3.31504945624965,3.70674283740920,3.25836390447246,0,3.25079771034978,3.68146258110591,3.10602352596821,0,3.27861262076840,3.78702649068082,3.13494265357386,0,3.12544047440214,3.73402251793510,3.22787420793810,0,3.19757685667985,3.83577646903436,3.13759492824682,0,3.34009805927538,3.67980801324085,3.31607227790745,0,3.29772105762267,3.79504642073166,3.15735786874348,0,3.36396759240964,3.74692915650742,3.00840015271738,0,3.34930132854746,3.80752861305204,3.13768231785918,0,3.21816171718600,4.01473860310282,3.22979015671095,0,3.08840668520882,3.64253467746541,3.09587067548678,0,3.29998403462304,3.72789535487336,3.29047892656605,0,3.24326238331916,3.84591611224965,3.32926840838392,0,3.27475751237305,3.72687975505734,3.08237366344501,0,3.11589601354011,3.77864028923534,3.33214914606026,0,3.29439516835101,3.88780694551832,3.26092835545169,0,3.30272728994149,3.70593787073737,3.24710609602585,0,3.43392402218955,3.68947772601961,3.23204906646978
0,3.42509567072843,4.05028287110378,3.42069621553693,0,3.64387392604196,4.24989270630268,3.45469054928364,0,3.44430770475160,4.17007680217730,3.63831218696758,0,3.44587902568314,3.87574883214937,3.64165320874712,0,3.58318427982062,4.22233993970837,3.55201294814564,0,3.49372318842409,4.18537133291580,3.46979787909373,0,3.63326866468913,3.97953568676813,3.64782241242125,0,3.19728725036041,4.30132942071561,3.36089324739258,0,3.45267852232738,4.25095709278201,3.38497669358001,0,3.55977899789955,3.97240970123930,3.67450231312699,0,3.43601850129768,4.16821499286025,3.47063012523069,0,3.65780261229851,4.19153970959852,3.51495818612088,0,3.40886203742837,3.98665315377584,3.68242654818406,0,3.49909993314720,3.89183623964685,3.57955458865479,0,3.42087634542276,4.32713358269864,3.37234372920086,0,3.35465055843509,3.94633244201305,3.61044902497580,0,3.58295436272840,4.00069166046294,3.52172929158804,0,3.36643187901536,4.08168612660059,3.66054923364986,0,3.46382975863583,4.15791039921283,3.51713468536480,0,3.51437630073462,4.04206880559557,3.50318589698197
0,3.92742494225406,4.69155910003463,3.89467714324006,0,3.80386760643310,4.50492944186443,3.95383969300649,0,3.70667510216034,4.49168268716695,3.72530133329365,0,3.67812932399106,4.73969374771881,3.85913007189475,0,3.92687280712461,4.44096971782196,3.75903049038236,0,4.07425926114224,4.45418610107819,3.90923164395966,0,3.81509169725208,4.23422462936121,3.83184849093798,0,3.76670095302883,4.67317795468597,3.83028254396517,0,3.85674153342660,4.84060267430502,3.96814212839269,0,3.75591236699155,4.78229625427154,3.88109621721404,0,3.82660958433813,4.51898716148210,3.69677663209245,0,3.88460614732999,4.64032564199661,4.01462578479410,0,3.78726133601925,4.73306092319655,3.79327124252148,0,3.80827890996909,4.64057716086810,3.99542319849094,0,4.01399671155860,4.74345865963093,3.95425564201340,0,4.00373801154777,4.51190507761261,3.95165384889601,0,3.69357920158734,4.57998977790905,4.01583108015985,0,3.89077858387460,4.48504595501946,3.88065686296556,0,3.95778387466516,4.65589888217722,3.90433619465237,0,3.79816086469323,4.80559844372204,3.99538795165248
5.80826340662936,3.90100150960864,4.55280762990086,3.85715944681478,5.64921492737159,4.02572990360568,4.95665211146516,3.97368754358986,5.66724020796957,4.01206241887196,4.53977010385766,4.31366809579993,5.77906334828106,4.03046867188956,4.72943859870802,3.78296577557872,5.57299199002392,4.06847267733769,4.68795010548660,4.05785413976045,5.73047591820386,3.92573110266636,4.87668881655006,3.99099271680687,5.56769839998112,4.17375481972221,4.62886319632810,4.16149145976503,5.91774252493517,3.88975289064218,4.97689351719829,4.22478876518356,5.64907930183843,3.97465190733607,4.68514588888580,3.97064001959044,5.71992711876755,4.03079850936312,4.52312789129706,3.85859230176609,5.41574788299288,3.96581556620855,4.63289755253429,3.85974474472414,5.94225557735436,4.02864640425137,4.99200447783616,3.89142909995158,5.68004551040508,4.11734661611069,4.75294305449534,4.03680677328166,5.77026799422343,4.14807592746642,4.74796639564508,4.03192522551661,5.49761684253885,4.05741471430309,4.59226152177102,4.14867516932433,5.63733302259073,3.92866314239803,4.83252922867834,4.26419791660358,5.88867519089150,3.76973401595535,4.79722442419924,4.03898200753473,5.75435823397217,3.91753733221167,4.81558476667157,4.10888631452480,5.78720151872969,4.11333197869435,4.82528896425163,4.05443478699876,5.65958608852311,4.06483998051036,4.60126799650285,4.14730091717124
6.52477123318712,4.35757894789413,5.13243668203099,4.51815413548818,6.48509687619261,4.29763659142346,5.29119106050538,4.68429482072369,6.07988098569067,4.68505687165442,4.85426061474354,4.37833067435314,6.36023840763947,4.44453489239371,5.08847919061310,4.66565481905396,6.04240611531884,4.39426073954380,5.27820497453095,4.56344919945977,6.40947293713555,4.13166193395388,5.00224857764034,4.64366058486389,6.59043391087023,4.48523087888135,5.05985301942728,4.60118940519635,6.21867072756656,4.45476419684998,5.08123968721055,4.74619557664035,6.12302549435149,4.64250716736789,5.29234409725221,4.66169765384834,6.33327621346798,4.34461888305895,5.58132107881157,4.52508412869502,6.30268150135790,4.58098511881949,5.28435999590133,4.63682939217861,6.13847110753450,4.56020829003020,5.03005109649069,4.47800248937548,6.22356139434439,4.65990937052700,5.21498469876759,4.60231269430378,6.08868031013495,4.38280126052683,5.20724182830921,4.47706532204537,6.13195428355428,4.56158822730480,5.17755055468815,4.48689455043606,6.41637399530632,4.40611765366550,5.32528857302234,4.58761274953686,6.35832977777246,4.43608019878199,5.09475361536217,4.70125474329903,6.68122051779050,4.50539427498524,5.33387928316089,4.66306817851633,6.24477311926638,4.37468385153558,5.27459266480863,4.48727536696098,6.39258996544502,4.53824154146334,4.99549898300053,4.64373678770044
6.41071419150585,4.45605232635580,5.83752003406797,4.92397693897477,6.45104085809873,4.56027149237327,5.17125668789253,4.72274976958366,6.26323719662773,4.48336129428844,5.70512079800411,4.90808728701423,6.43590439358837,4.62633651275666,5.46820031296979,4.92582453172791,6.09128598392785,4.34360930075973,5.38095633119783,5.11758386904797,6.13083554308108,4.68627076848293,5.57721229697480,4.93618067731355,6.00023874574777,4.75620408128063,5.53800148854324,4.91512540756421,6.13404028897405,4.62018843744438,5.54709131087535,5.00152695395369,6.19199880922067,4.55902242050492,5.51202625431564,4.92183383090980,6.17337090319030,4.30599740536166,5.64945460302036,4.96966401704090,6.69029927678964,4.55115471713036,5.49294945391410,4.94176164348512,6.46640279159717,4.69019534071337,5.37980479300214,4.94458620250958,6.41848009734699,4.51899919040988,5.80796267614606,5.00886118087554,6.56616335755143,4.46593193592797,5.50443524710203,4.96696259699599,6.17842788189157,4.32514032374614,5.35574635849556,4.96311675743806,6.53798321501217,4.74220977220102,5.73362027317768,4.85514482516390,5.98989442113915,4.32542977107001,5.41227353575741,4.78464650340071,6.25445561430708,4.82197681642621,5.37504044110612,5.43409400521955,6.23175490455808,4.52582780543104,5.59948919698042,4.76963115559250,6.27546361333356,4.49374018145653,5.36286531524960,5.28455042164000
